,Metric,Distance_Metric,Regress_Output
0,0.0,0.00501838475795,0.00124055767759
1,0.00111532455945,0.00446834157658,0.00122677328542
2,0.0240185374983,0.00411568965747,0.000943710506665
3,0.0048912343931,0.00344565524666,0.001180106491
4,0.0483443708609,0.00262380119809,0.000643065439721
5,0.0200777202073,0.00253837615866,0.000992415406539
6,0.0142336974512,0.0024924711119,0.00106464218646
7,0.00552791597568,0.00251351943143,0.00117223768856
8,0.0463786531131,0.00223851231273,0.000667359914449
9,0.0540201005025,0.00206597253377,0.000572918608876
10,0.0087656529517,0.00171511981297,0.00113222221877
11,0.0249788314987,0.00161143216953,0.000931842150513
12,0.0556924593396,0.00165788790815,0.000552249782158
13,0.0,0.00163181938231,0.00124055767759
14,0.0114438763087,0.0014544564999,0.00109912182593
15,0.0489396411093,0.00151243843195,0.000635708443518
16,0.0312648355375,0.00131929542714,0.000854152885899
17,0.0246833387463,0.00123319954001,0.000935494170857
18,0.050248073472,0.00105161385341,0.000619537415401
19,0.00972531551596,0.00123196695011,0.00112036166659
20,0.0111724669321,0.00117479789657,0.00110247619776
21,0.00999231360492,0.00122177564971,0.00111706181425
22,0.0437005277045,0.00108983070967,0.000700459096737
23,0.0623425692695,0.00113663593214,0.000470060501517
24,0.0385780328392,0.00115597981408,0.000763768451394
25,0.0342682783711,0.00106870915366,0.000817033077574
26,0.0129071911494,0.00108050016024,0.00108103659195
27,0.014173998045,0.00109125867937,0.00106538001656
28,0.0221623240491,0.001123340456,0.000966651608348
29,0.0122726276572,0.00102315349992,0.00108887921673
30,0.000341763499658,0.00120615092236,0.0012363337931
31,0.0231074738236,0.00108631965033,0.000954970420987
32,0.0277081093993,0.000934891718622,0.000898110770178
33,0.0363940598201,0.000885547682777,0.000790760361794
34,0.00313479623824,0.000996221054551,0.00120181446124
35,0.0329607442042,0.0009087351595,0.000833193004812
36,0.036200597808,0.00084777153736,0.000793151375443
37,0.0292307692308,0.000787562397667,0.000879292086347
38,0.0360571294779,0.000991389958324,0.000794924512875
39,0.0327958959326,0.000608467656768,0.00083523037878
40,0.0149059710547,0.000772184611609,0.00105633349917
41,0.0469959454478,0.00073338455273,0.000659730745388
42,0.0277360533762,0.000736061599759,0.000897765408163
43,0.0261966808394,0.000706953067223,0.000916790645757
44,0.0173420956553,0.000760965780506,0.00102622522568
45,0.0617345249917,0.000766539097162,0.000477575373048
46,0.0354384370741,0.000749796306402,0.000802570985511
47,0.000504922999243,0.000647708923824,0.00123431729081
48,0.0341586842581,0.000659287261258,0.000818387560644
49,0.0214393812006,0.000681056403328,0.000975586521197
50,0.0168087121212,0.000652245901186,0.00103281735866
51,0.0426734648637,0.000609009571937,0.00071315265473
52,0.0295870813916,0.00057485133017,0.000874888393703
53,0.00530705079606,0.000677872427242,0.00117496738031
54,0.0559152442613,0.000632605154814,0.000549496364148
55,0.0373040187421,0.000578620707918,0.000779514101206
56,0.0462412114657,0.000586650827725,0.000669058567592
57,0.0251393816523,0.000452780533848,0.000929857897355
58,0.0177001001892,0.00041617353629,0.00102180061686
59,0.0207216863165,0.000353759237264,0.000984456574003
60,0.021455675763,0.000351509404077,0.000975385135299
61,0.017236853618,0.000443015150389,0.00102752592108
62,0.0289634146341,0.000265407419723,0.000882596344804
63,0.0631963119478,0.000293049528583,0.00045950902232
