,Metric,Distance_Metric,Regress_Output
0,0.0425675675676,0.221504611396,0.129236891515
1,0.0803033682802,0.160536532341,0.117719086838
2,0.121429526313,0.11262864834,0.10516646979
3,0.150083665851,0.0866289080627,0.0964205898525
4,0.284437086093,0.0492093792377,0.0554129413383
5,0.249784110535,0.0424422809491,0.0659897992932
6,0.250910294604,0.0455108814177,0.0656460628972
7,0.248203427308,0.0572136093308,0.0664722589289
8,0.29415501906,0.0929581960092,0.0524468123132
9,0.316373534338,0.0294444784069,0.0456652278669
10,0.301455502652,0.0325911746896,0.050218542541
11,0.28282647585,0.0357176237333,0.0559045353641
12,0.327869843958,0.0211267650529,0.0421562987807
13,0.319369147363,0.033942651703,0.0447509002242
14,0.311748053786,0.0249643302345,0.0470770272862
15,0.284640676374,0.0776880593117,0.0553508010618
16,0.327976625274,0.0380110353646,0.0421237067509
17,0.371135724913,0.0204102923854,0.0289505907633
18,0.34178267193,0.0189043387192,0.0379097946107
19,0.376019575856,0.0593571318699,0.0274599309609
20,0.358152173913,0.0288012894239,0.0329134589576
21,0.344320108511,0.0158300903385,0.0371353125971
22,0.367002273465,0.0150578683156,0.0302122119697
23,0.378127309195,0.0204398100661,0.0268166039226
24,0.362583518931,0.0183224888962,0.0315609140159
25,0.343649672531,0.0222010441115,0.0373399445519
26,0.363566487317,0.023649321248,0.0312608902279
27,0.407683486239,0.0352402927524,0.0177954020994
28,0.387203166227,0.0150047653665,0.0240464507366
29,0.384130982368,0.0133280778794,0.0249841494988
30,0.338912800893,0.0235861711865,0.0387857430053
31,0.409772989611,0.035965311977,0.017157639252
32,0.37143527755,0.0112224612859,0.0288591606439
33,0.384552345831,0.016559796111,0.0248555400094
34,0.355327468231,0.0248264872723,0.0337756218825
35,0.341868823001,0.0260378398592,0.03788349939
36,0.371276702437,0.0113750008079,0.0289075612911
37,0.38812184966,0.0185207729392,0.0237660481443
38,0.286739576213,0.0800813985926,0.0547101702039
39,0.395804044555,0.0187929696648,0.0214212716027
40,0.392610062893,0.0119352996765,0.0223961457601
41,0.324106390661,0.0200705916842,0.0433049883319
42,0.383255702854,0.0122148062483,0.0252513042508
43,0.396360594018,0.00919634936602,0.0212514003429
44,0.334900731452,0.0335080872776,0.0400103157266
45,0.378762419638,0.00785366629779,0.0266227541065
46,0.396324587623,0.00770818988246,0.0212623902945
47,0.414951245937,0.0498097723336,0.0155771203865
48,0.409846153846,0.0102253323391,0.0171353079021
49,0.387497073285,0.014332474331,0.0239567437734
50,0.413155001832,0.0162902499926,0.0161253739909
51,0.39899471358,0.0120368710251,0.0204474085357
52,0.405270917803,0.00474386053425,0.0185317715812
53,0.399343277326,0.01109052,0.0203410191371
54,0.427502893948,0.00828164301861,0.0117460785792
55,0.402002468797,0.00762150486881,0.0195293748263
56,0.402721482339,0.0102647555418,0.0193099159204
