,Metric,Distance_Metric,Regress_Output
0,0.333748443337,0.00822588802848,0.0082748343459
1,0.360017691287,0.0247019608957,0.0129058639108
2,0.335709436524,0.0124014359898,0.00862053961477
3,0.368332633347,0.0168375287626,0.0143717125937
4,0.318679934501,0.0112789879668,0.00561839324599
5,0.314581791266,0.0142127739556,0.00489592785534
6,0.415076204861,0.0325920747348,0.0226121792436
7,0.315317498788,0.0047835953374,0.00502562640217
8,0.329452116617,0.00722576712763,0.00751743100879
9,0.314424635332,0.00529519835414,0.00486822269309
10,0.351922002111,0.0087738402462,0.0114786675177
11,0.364464692483,0.00983919062116,0.013689829788
12,0.325672454886,0.00772138686213,0.00685111101155
13,0.352090747331,0.00841425891065,0.0115084157657
14,0.339880821011,0.00701630930267,0.00935591677222
15,0.324655542477,0.00290945018526,0.00667183859995
16,0.337580777282,0.0127944113669,0.00895043997555
17,0.311650349019,0.0,0.00437914124084
18,0.360837707787,0.0132521539645,0.0130504253639
19,0.374931053502,0.00645397024837,0.015534954072
20,0.424160671463,0.0399493734898,0.0242136881066
21,0.314388922336,0.00400648518414,0.00486192681661
22,0.316686697451,0.0112996912762,0.00526700367725
23,0.350999713001,0.0057740711578,0.0113160763334
24,0.345414847162,0.00644618970216,0.0103315152654
25,0.34140625,0.0257865897598,0.00962483603327
26,0.34070995282,0.0152850810833,0.0095020851714
27,0.331319554849,0.00822651589135,0.00784664338973
28,0.377660186357,0.0119246074329,0.0160160753802
29,0.314083731179,0.00318459255835,0.00480812439053
30,0.313411078717,0.00565289216657,0.00468954187746
31,0.358623465486,0.00932268908904,0.0126600745788
32,0.36988455747,0.00715870247659,0.014645302706
33,0.314126097366,0.00344578411968,0.00481559316409
34,0.355745937962,0.00723306080709,0.0121527926398
35,0.329148772162,0.002426888407,0.00746395413948
36,0.378800795681,0.0100913307435,0.0162171544332
37,0.354048964218,0.0131025679819,0.0118536315982
38,0.387279459813,0.01603974351,0.0177118658289
39,0.312079181255,0.00371674592267,0.00445474046496
40,0.39773210489,0.00972819691487,0.019554572117
41,0.47420274825,0.0314711042353,0.033035651245
42,0.368388809475,0.0118626423614,0.0143816159343
43,0.316814880185,0.00765717427791,0.00528960112777
44,0.364591920857,0.0118974333312,0.0137122589936
45,0.325500218164,0.00677526765121,0.0068207472435
46,0.370777947265,0.0110743612879,0.0148027992039
47,0.389879391715,0.0100802669219,0.0181702101838
48,0.330489447687,0.032868260643,0.00770030304468
49,0.376033284064,0.00885088693709,0.0157292672983
50,0.331218174696,0.0042990335179,0.00782877099053
51,0.411462979483,0.0267554871812,0.0219752004621
52,0.340656184938,0.00406655728983,0.00949260638268
53,0.317360184399,0.0114079269706,0.00538573330261
54,0.33820884786,0.00634005823017,0.00906116310783
55,0.325301204819,0.0061486105177,0.00678566300027
56,0.372811757078,0.0149725198217,0.0151613413818
57,0.326061689763,0.00474123372683,0.00691972958132
58,0.323905981273,0.0145057947949,0.00653969777495
59,0.34524766806,0.00363506514155,0.0103020431098
60,0.420210224558,0.0274066753152,0.023517260236
61,0.398707891094,0.00982781773479,0.0197265943526
62,0.386739770535,0.00934840968721,0.0176167235162
63,0.314454976303,0.00864689892933,0.0048735715304
64,0.391025641026,0.0131925977414,0.0183722835152
65,0.380493033226,0.00852449535348,0.016515480526
66,0.413520436574,0.0170201759508,0.0223379114402
67,0.33544973545,0.0189859066965,0.00857475667671
68,0.341264204545,0.0111953795283,0.00959979471108
69,0.411985203453,0.00997081326779,0.0220672637998
70,0.446004319654,0.0315487471709,0.028064524673
71,0.415279878971,0.0114360647087,0.0226480851373
72,0.323076923077,0.0123666410303,0.00639354235306
73,0.432078559738,0.0160783301485,0.0256095398174
74,0.359265734266,0.00913019626883,0.012773300725
75,0.429391986551,0.0185168915409,0.0251359213917
76,0.392517438174,0.0478717684258,0.0186352737885
77,0.37797758057,0.00819070935043,0.0160720290941
78,0.391461996306,0.0114222798799,0.0184492089836
79,0.438617669352,0.0168859597363,0.0267623253866
80,0.407095688204,0.0164720815916,0.0212052867185
81,0.441485791005,0.0210177857833,0.0272679491561
82,0.340022231323,0.0157014844595,0.00938084612447
83,0.453607100131,0.0220742994754,0.029404825744
84,0.364135021097,0.0270209785849,0.0136317117202
85,0.339907710628,0.0108743105216,0.00936065716721
86,0.396790276426,0.0114024408402,0.0193885363223
87,0.354765219592,0.0109682565508,0.0119799009082
88,0.445521292217,0.0191983574245,0.0279793713277
89,0.405427801947,0.0223687164686,0.0209112535364
90,0.428061462052,0.025081731896,0.0249013620201
91,0.41263120229,0.0184168622687,0.0221811475211
92,0.415422885572,0.012643452503,0.0226732959008
93,0.468119713728,0.0263218573794,0.0319632675677
94,0.477732793522,0.0305000226689,0.0336579661301
95,0.48278031137,0.0330337309525,0.034547797633
96,0.433160621762,0.0153760185919,0.0258002975138
97,0.462387280494,0.021489602146,0.0309526917097
98,0.401985111663,0.0398726996341,0.0203043385414
99,0.487079326923,0.0309973104688,0.0353056749869
100,0.47419651056,0.0247123830525,0.0330345515969
101,0.388415672913,0.0229274433941,0.0179121698676
102,0.400819672131,0.023072347937,0.0200988821484
103,0.42941757157,0.0615406276927,0.025140431798
104,0.551242236025,0.0502388202493,0.0466170124711
105,0.434550203487,0.0255912815851,0.0260452681373
106,0.471699918664,0.0329475757196,0.0325944251455
107,0.428860071877,0.0317665442531,0.0250421496711
108,0.585766135395,0.0702301987923,0.0527032620273
109,0.61797752809,0.0740289842273,0.0583818376828
