,Metric,Distance_Metric,Regress_Output
0,0.0806332984942,0.0020031259352,0.000752180248751
1,0.0771408351026,0.00164143109017,0.0007334209375
2,0.0709869399901,0.00149532794306,0.000700366093146
3,0.0787450654477,0.00151235032359,0.000742037851405
4,0.0978260869565,0.00133545489648,0.00084452906787
5,0.147792431193,0.00112733021443,0.00111291676403
6,0.141208156983,0.00110877478954,0.00107755019453
7,0.0731120248721,0.00106214831955,0.000711780709211
8,0.0899751270682,0.000967832195307,0.000802358661584
9,0.0679245283019,0.000993160755281,0.000683916748487
10,0.121343445287,0.000218600623525,0.000970849488516
11,0.0738772966074,0.000683498053682,0.000715891266449
12,0.0781702374059,0.000664000437509,0.000738950237608
13,0.085142417244,0.000622069072754,0.000776400391558
14,0.0929762506316,0.00073810854645,0.000818478805081
15,0.0806351183064,0.000553924000027,0.000752190023634
16,0.155683325962,0.000567208349807,0.00115530167532
17,0.0644942294637,0.000460169507248,0.000665491346021
18,0.0852582948341,0.00064663223992,0.000777022812908
19,0.0670964999291,0.000494796262494,0.000679469102162
20,0.090439601965,0.000486211933763,0.000804853527867
21,0.119388327722,0.000459292487667,0.000960347829709
22,0.0750424892143,0.000376169525918,0.00072214994645
23,0.0683298512965,0.000461972142256,0.000686093888048
24,0.0797537802757,0.000444823059841,0.00074745603144
25,0.0981067125645,0.000296856736472,0.000846036411695
26,0.145956336674,0.00055876734167,0.00110305442198
27,0.0674745516238,0.000198694264531,0.000681499757495
28,0.0800613773806,0.000206170186783,0.000749108249139
29,0.0791156927281,0.000268790419117,0.000744028627465
30,0.117049237778,0.000272992360799,0.000947783713387
31,0.0737146748383,0.000152891505461,0.000715017764843
32,0.0701831825204,0.000223307432226,0.000696048814809
33,0.0652278177458,0.000161471249318,0.000669431719726
34,0.069991808501,0.000466056812448,0.000695020874243
35,0.0776907723016,0.000146421817893,0.000736374853383
36,0.0632757215335,0.0,0.000658946289721
37,0.136756342957,0.000214557538312,0.00105363785657
38,0.0790126861555,0.000352979983899,0.000743475341105
39,0.204136690647,0.000434941792457,0.0014155625993
40,0.0739313666466,0.000145105337554,0.000716181696607
41,0.0861717612809,0.00025945131168,0.000781929378696
42,0.0783388933625,0.000297467691707,0.000739856151065
43,0.0751009915534,0.000299497110488,0.000722464184128
44,0.0696793002915,0.000258085077608,0.000693342277186
45,0.111088750252,0.000252406007887,0.00091576773264
46,0.109519826,0.000278837696217,0.000907340460806
47,0.116652458085,0.000532531686361,0.000945652463056
48,0.10008071025,0.00048683732979,0.000856639482604
49,0.121828490432,0.000492352564097,0.000973454845201
50,0.152968628468,0.000581427393128,0.00114072003206
51,0.0865836226261,0.000510883911504,0.000784141638153
52,0.0977337110482,0.000693511046847,0.000844032882736
53,0.101468274777,0.00058379593756,0.000864092604348
54,0.0809656758088,0.000581903466863,0.000753965570112
55,0.167818911686,0.000618515945607,0.00122048639002
56,0.102442187162,0.000678304771603,0.000869323847603
57,0.0680375502906,0.000677784704163,0.000684523831347
58,0.0647314248955,0.000718165447338,0.000666765410323
59,0.172161172161,0.000783800008519,0.00124381027539
60,0.0924473157976,0.000777291126811,0.00081563770066
61,0.0910752360646,0.000785249730241,0.000808267753466
62,0.131635969664,0.000887788420483,0.00102613443977
63,0.0771704180064,0.0009027083937,0.000733579838206
64,0.140661543602,0.000848940310142,0.0010746141321
65,0.101436130008,0.000867950186691,0.000863919942917
66,0.108162762022,0.00088675724259,0.00090005116878
67,0.106551475882,0.00098578356674,0.000891396355593
68,0.0730494921115,0.000947328104679,0.00071144482265
69,0.0928571428571,0.000883558687481,0.000817839033217
70,0.109110747409,0.000999779217018,0.000905143148549
71,0.0907634032634,0.000952268988509,0.000806592784276
72,0.147100028019,0.000926914043316,0.00110919761076
73,0.0890938813638,0.00102530419297,0.000797625165309
74,0.119244715058,0.00101480987751,0.00095957643303
75,0.142079110637,0.0010269597033,0.0010822284084
76,0.0662954810307,0.00102826102227,0.000675166533703
77,0.157678824495,0.00112218827888,0.00116602023522
78,0.151962830036,0.00117023419299,0.00113531751707
79,0.110717762634,0.00117312081374,0.000913775021073
80,0.0665738514112,0.00123123411667,0.000676661763867
81,0.0886930983847,0.00134790822482,0.000795472411849
82,0.151025481666,0.00128388957337,0.00113028267265
83,0.138716603053,0.00128398098327,0.00106416713781
84,0.0919213456527,0.00135313860519,0.000812812520679
85,0.114020819779,0.00139411414792,0.000931516961393
86,0.12004048583,0.00139907979458,0.000963850811863
87,0.132096241547,0.00138174582983,0.00102860673011
88,0.100518134715,0.00127698399124,0.000858989051023
89,0.146060749881,0.00149848332748,0.00110361526389
90,0.138130686518,0.00167063474598,0.00106101996362
91,0.165865384615,0.00164852782327,0.00120999327435
92,0.118824609734,0.00168114113913,0.000957319892117
93,0.0863145939807,0.00157310925369,0.0007826965859
94,0.110069101678,0.00191620011459,0.000910290823415
95,0.0994350968839,0.00197762904867,0.000853171654678
96,0.100999952155,0.00219803466431,0.000861577070512
97,0.0701048343022,0.00221127406005,0.000695627977581
98,0.252169796434,0.0023612203365,0.00167356615746
99,0.162034299231,0.00295420149299,0.00118941509926
