,Metric,Distance_Metric,Regress_Output
0,0.0425675675676,0.248612999147,0.157979188385
1,0.0803033682802,0.192185107837,0.144005892023
2,0.121429526313,0.147183004406,0.12877717066
3,0.150083665851,0.113349776624,0.118166748297
4,0.284437086093,0.0659207336041,0.0684166403644
5,0.249784110535,0.0566668158336,0.0812483886823
6,0.250910294604,0.061124061396,0.0808313707985
7,0.248203427308,0.0717613042243,0.0818337043445
8,0.29415501906,0.116479798888,0.0648181594838
9,0.316373534338,0.0407344797923,0.0565908026276
10,0.301455502652,0.0453764372072,0.0621148427687
11,0.28282647585,0.0465021798491,0.0690130377861
12,0.327869843958,0.0276530096016,0.0523338016269
13,0.319369147363,0.0434075488379,0.055481548609
14,0.311748053786,0.0346627432521,0.058303584902
15,0.284640676374,0.0835056975902,0.0683412523435
16,0.327976625274,0.0470416764754,0.0522942612714
17,0.371135724913,0.0279868851859,0.0363127562123
18,0.34178267193,0.0266054042801,0.0471819812117
19,0.376019575856,0.0777720657816,0.0345043012351
20,0.358152173913,0.0384098127316,0.0411204720295
21,0.344320108511,0.0211918207051,0.0462423866442
22,0.367002273465,0.0203742656715,0.0378433436383
23,0.378127309195,0.0273274981149,0.0337238226963
24,0.362583518931,0.0243448072413,0.039479576751
25,0.343649672531,0.029106007608,0.0464906442793
26,0.363566487317,0.0299458467612,0.0391155906075
27,0.407683486239,0.0477321490323,0.0227793823139
28,0.387203166227,0.0194299852403,0.0303630979294
29,0.384130982368,0.0181202564773,0.0315007055787
30,0.338912800893,0.0322370196788,0.048244673874
31,0.409772989611,0.048471621795,0.0220056542012
32,0.37143527755,0.0147035449494,0.0362018340192
33,0.384552345831,0.021239126528,0.0313446777104
34,0.355327468231,0.0322589608221,0.0421664402847
35,0.341868823001,0.0353059108533,0.047150080088
36,0.371276702437,0.0160518205921,0.0362605532462
37,0.38812184966,0.0238621434045,0.030022916043
38,0.286739576213,0.0887792286626,0.0675640447864
39,0.395804044555,0.0252914817495,0.0271782543701
40,0.392610062893,0.0162264019387,0.0283609628723
41,0.324106390661,0.0275559457685,0.0537273813912
42,0.383255702854,0.015005771085,0.0318248153052
43,0.396360594018,0.0126356778906,0.0269721680955
44,0.334900731452,0.0405576334592,0.0497303144134
45,0.378762419638,0.0109872529351,0.0334886458543
46,0.396324587623,0.0101242801475,0.0269855010054
47,0.414951245937,0.0605419846968,0.0200881830222
48,0.409846153846,0.0125805472427,0.0219785620097
49,0.387497073285,0.0177648778842,0.0302542662538
50,0.413155001832,0.0188438175068,0.0207533193316
51,0.39899471358,0.0158272485749,0.0259967725136
52,0.405270917803,0.00673492051335,0.0236727391028
53,0.399343277326,0.0138008671678,0.0258677018584
54,0.427502893948,0.010927835781,0.0154403977841
55,0.402002468797,0.0105593463988,0.0248830223284
56,0.402721482339,0.0142727462429,0.0246167767706
57,0.384811975173,0.0174705201543,0.0312485388271
58,0.369745117511,0.0154049648528,0.0368276881598
59,0.369014084507,0.0186918088196,0.0370983844382
60,0.428945342571,0.0098868751359,0.0149062694043
61,0.371062826343,0.0400155374257,0.0363397500299
62,0.41302701338,0.0570157282946,0.0208007125374
63,0.391830833183,0.0117053982294,0.0286495060453
64,0.388767445771,0.015731704792,0.0297838564333
65,0.404987373737,0.0167833861473,0.0237777334369
66,0.432498337397,0.00934550277881,0.0135906209023
67,0.461706102117,0.0116068632598,0.00277519510469
68,0.425815541346,0.0090182034879,0.016065212351
69,0.379833206975,0.0313568084611,0.0330921409831
70,0.373160682755,0.0207392809607,0.0355629288464
71,0.466275984078,0.0343431290866,0.00108300058974
72,0.417732924851,0.00894289246362,0.0190581472705
73,0.467752885268,0.0160320479192,0.000536114671424
74,0.370470524608,0.0216991436916,0.0365590751144
75,0.427660478957,0.00955278484744,0.0153820451855
76,0.443506738884,0.015363762506,0.00951428878397
77,0.439674523008,0.0185863287246,0.0109333308382
78,0.413482007096,0.00930700277443,0.0206322316276
79,0.444241077265,0.00843625850265,0.00924236854817
80,0.426078407275,0.00728754055693,0.0159678749827
81,0.404096626962,0.0159928043031,0.0241075705792
82,0.439353340479,0.010121587292,0.0110522624252
83,0.442212982399,0.0107966881044,0.00999335753154
84,0.399247528218,0.0239887355919,0.0259031570664
85,0.471290650407,0.0113586915861,-0.000773894386684
86,0.449961582789,0.00773264257989,0.00712410638012
87,0.466818181818,0.00943332118314,0.000882228655262
88,0.392211963067,0.0159515019443,0.0285083763827
89,0.450320763574,0.0107020584224,0.00699110431148
90,0.433919973435,0.0141256640542,0.0130641992734
91,0.403107004152,0.0252519014963,0.0244740208082
92,0.428617225903,0.01123316966,0.0150277686532
93,0.47002886738,0.00785454897149,-0.000306665181299
94,0.439428484572,0.00821251552094,0.0110244371065
95,0.440513267721,0.00896111010718,0.0106227496864
96,0.455598642753,0.00627256489011,0.00503674350446
97,0.475945482444,0.0089976973026,-0.00249754530551
98,0.453454695904,0.0239603327571,0.00583063164625
99,0.47523860976,0.00663273102148,-0.00223579542032
100,0.478358069925,0.0119060461554,-0.00339090914664
101,0.46586600537,0.00177106451281,0.00123481276494
102,0.432913340387,0.012948635385,0.0134369482715
103,0.451878153616,0.00359318493712,0.00641441394853
104,0.454003667482,0.0172421758105,0.00562735140814
105,0.4521446863,0.0033898768616,0.00631571880722
106,0.458248212462,0.00591868787399,0.00405562684394
107,0.473612529792,0.00976735548075,-0.00163366967042
108,0.417251872659,0.011132692687,0.0192362774471
109,0.47009202454,0.017268701308,-0.000330051824683
110,0.467617628273,0.00817967570715,0.000586199366608
111,0.451600189185,0.0161268732437,0.00651734218377
112,0.459472422062,0.00291267305134,0.00360231080909
113,0.479823085487,0.0,-0.00393339390215
114,0.461175616836,0.0113189300299,0.0029716299996
115,0.462340153453,0.00617364438742,0.00254041044239
116,0.445141065831,0.0120580257691,0.0089091092369
117,0.460947084322,0.0245252879282,0.0030562539505
118,0.448236749845,0.0106494892389,0.00776279964877
119,0.465395095368,0.0117629646419,0.00140918736132
120,0.44896066343,0.0602734591442,0.00749473964016
121,0.472302113292,0.00877545984384,-0.00114843183878
122,0.477073415184,0.0116418378606,-0.0029152107096
123,0.47976391231,0.0066519841031,-0.0039114824991
124,0.472825354012,0.01211436757,-0.00134218412472
125,0.47745847614,0.012581126771,-0.00305779601995
126,0.469671626023,0.0346285238556,-0.000174381268938
127,0.471660368971,0.0107890875855,-0.000910798519311
