,Mid,Dist_Density,National_Density,Cum_Dist_Density
0,10.0,0.0189033907616,0.013084220841,0.0189033907616
1,30.0,0.00152397961997,0.00245297040357,0.0204273703816
2,50.0,0.00123150060165,0.00198746498496,0.0216588709833
3,70.0,0.00132386239691,0.00181357456979,0.0229827333802
4,90.0,0.0011083515413,0.00164250751446,0.0240910849215
5,110.0,0.0012161069691,0.00144518955728,0.0253071918906
6,130.0,0.00116992607147,0.00135114629617,0.026477117962
7,150.0,0.00112374517384,0.0012897937352,0.0276008631359
8,170.0,0.000946718399592,0.00119497325706,0.0285475815355
9,190.0,0.000969808848407,0.0011644555923,0.0295173903839
10,210.0,0.000761994809069,0.00106996820718,0.0302793851929
11,230.0,0.00067732983008,0.00101491269034,0.030956715023
12,250.0,0.000700420278895,0.00095671658223,0.0316571353019
13,270.0,0.000623452116178,0.000884324367069,0.0322805874181
14,290.0,0.000654239381265,0.000845384207511,0.0329348267994
15,310.0,0.000623452116178,0.00079662573481,0.0335582789155
16,330.0,0.000577271218547,0.000753006411477,0.0341355501341
17,350.0,0.000761994809069,0.000720172957186,0.0348975449432
18,370.0,0.000754297992798,0.000728167189535,0.035651842936
19,390.0,0.000584968034819,0.000651603380906,0.0362368109708
20,410.0,0.000715813911439,0.000612821837069,0.0369526248822
21,430.0,0.00054648395346,0.000595374107736,0.0374991088357
22,450.0,0.000477212607014,0.000566696385341,0.0379763214427
23,470.0,0.000469515790742,0.000537146276479,0.0384458372334
24,490.0,0.000392547628025,0.00052085644191,0.0388383848615
25,510.0,0.000523393504645,0.000496540651848,0.0393617783661
26,530.0,0.000631148932449,0.000468449807621,0.0399929272985
27,550.0,0.000492606239558,0.000440501717544,0.0404855335381
28,570.0,0.000307882649035,0.00042410085197,0.0407934161871
29,590.0,0.000207824037502,0.000411205393836,0.0410012402246
30,610.0,0.000277095383948,0.000398056150547,0.0412783356086
31,630.0,0.000338669914122,0.000373692775769,0.0416170055227
32,650.0,0.000223217670046,0.000360321470471,0.0418402231928
33,670.0,0.000246308118861,0.000334831924072,0.0420865313116
34,690.0,0.000292489016492,0.000312181599083,0.0423790203281
35,710.0,0.000300185832763,0.00031357741743,0.0426792061609
