,Mid,Dist_Density,National_Density,Cum_Dist_Density
0,10.0,0.00847384821884,0.013084220841,0.00847384821884
1,30.0,0.00272546650367,0.00245297040357,0.0111993147225
2,50.0,0.00223906497393,0.00198746498496,0.0134383796964
3,70.0,0.00204008252994,0.00181357456979,0.0154784622264
4,90.0,0.00191144741464,0.00164250751446,0.017389909641
5,110.0,0.00172452451271,0.00144518955728,0.0191144341537
6,130.0,0.00164412756565,0.00135114629617,0.0207585617194
7,150.0,0.00156574054226,0.0012897937352,0.0223243022616
8,170.0,0.00140896649548,0.00119497325706,0.0237332687571
9,190.0,0.00124214283032,0.0011644555923,0.0249754115874
10,210.0,0.0010974283256,0.00106996820718,0.0260728399131
11,230.0,0.0011577260359,0.00101491269034,0.027230565949
12,250.0,0.00105722985207,0.00095671658223,0.028287795801
13,270.0,0.000996932141773,0.000884324367069,0.0292847279428
14,290.0,0.00080196954514,0.000845384207511,0.0300866974879
15,310.0,0.000874326797498,0.00079662573481,0.0309610242854
16,330.0,0.000834128323966,0.000753006411477,0.0317951526094
17,350.0,0.000717552750721,0.000720172957186,0.0325127053601
18,370.0,0.000862267255439,0.000728167189535,0.0333749726156
19,390.0,0.000791919926757,0.000651603380906,0.0341668925423
20,410.0,0.000763780995284,0.000612821837069,0.0349306735376
21,430.0,0.000653235193069,0.000595374107736,0.0355839087307
22,450.0,0.00059293748277,0.000566696385341,0.0361768462134
23,470.0,0.000564798551297,0.000537146276479,0.0367416447647
24,490.0,0.000548719161884,0.00052085644191,0.0372903639266
25,510.0,0.000510530612028,0.000496540651848,0.0378008945387
26,530.0,0.000486411527909,0.000468449807621,0.0382873060666
27,550.0,0.000508520688352,0.000440501717544,0.0387958267549
28,570.0,0.000472342062172,0.00042410085197,0.0392681688171
29,590.0,0.000418074122903,0.000411205393836,0.03968624294
30,610.0,0.000474351985849,0.000398056150547,0.0401605949258
31,630.0,0.000379885573047,0.000373692775769,0.0405404804989
32,650.0,0.000387925267754,0.000360321470471,0.0409284057666
33,670.0,0.00043817335967,0.000334831924072,0.0413665791263
34,690.0,0.000393955038784,0.000312181599083,0.0417605341651
35,710.0,0.000321597786425,0.00031357741743,0.0420821319515
36,730.0,0.000371845878341,0.00031492565106,0.0424539778299
37,750.0,0.000321597786425,0.000290657445714,0.0427755756163
38,770.0,0.000313558091719,0.000276128245651,0.043089133708
39,790.0,0.000269339770833,0.000266436825085,0.0433584734788
40,810.0,0.000319587862748,0.000250702145541,0.0436780613416
41,830.0,0.000271349694509,0.000236125360761,0.0439494110361
42,850.0,0.000269339770833,0.000228289744133,0.0442187508069
43,870.0,0.000279389389216,0.000223531272497,0.0444981401961
44,890.0,0.000307528320689,0.000213792267215,0.0448056685168
45,910.0,0.000243210763037,0.000202181596422,0.0450488792799
46,930.0,0.000194972594797,0.000193473593327,0.0452438518747
47,950.0,0.000194972594797,0.000185241437396,0.0454388244695
48,970.0,0.000190952747444,0.000174471429926,0.0456297772169
49,990.0,0.0002291412973,0.000175105892811,0.0458589185142
50,1010.0,0.000219091678917,0.000169046772261,0.0460780101931
51,1030.0,0.000188942823768,0.000160862201046,0.0462669530169
52,1050.0,0.000196982518474,0.000146364724127,0.0464639355354
53,1070.0,0.000138694731852,0.000137307766446,0.0466026302672
54,1090.0,0.000182913052738,0.000141844176073,0.04678554332
55,1110.0,0.000158793968618,0.000130915552881,0.0469443372886
56,1130.0,0.000144724502882,0.00012058966943,0.0470890617915
57,1150.0,0.000120605418762,0.000121985487777,0.0472096672102
58,1170.0,0.000124625266115,0.000120478638425,0.0473342924763
59,1190.0,8.24168689062e-05,0.000112262344066,0.0474167093452
60,1210.0,0.000118595495086,0.000107519734002,0.0475353048403
61,1230.0,0.000114575647732,0.000105267390761,0.0476498804881
62,1250.0,0.000106535953026,0.000101032351005,0.0477564164411
63,1270.0,0.000118595495086,9.65276645222e-05,0.0478750119362
64,1290.0,0.000132664960822,8.88030788991e-05,0.048007676897
65,1310.0,0.000152764197588,8.62810889319e-05,0.0481604410946
66,1330.0,7.2367250523e-05,8.03171378143e-05,0.0482328083451
67,1350.0,6.23176321399e-05,7.8318579727e-05,0.0482951259772
68,1370.0,8.64367162594e-05,7.56538356106e-05,0.0483815626935
69,1390.0,4.22183953736e-05,7.06257172482e-05,0.0484237810889
70,1410.0,4.62382427268e-05,6.74851259682e-05,0.0484700193316
71,1430.0,5.22680137567e-05,6.11722202639e-05,0.0485222873454
72,1450.0,5.628786111e-05,6.12198049803e-05,0.0485785752065
73,1470.0,5.82977847866e-05,5.98557097778e-05,0.0486368729913
74,1490.0,4.42283190502e-05,5.57317010263e-05,0.0486811013103
75,1510.0,2.01092349306e-05,5.18614774287e-05,0.0487012105452
76,1530.0,6.43275558165e-05,5.41772669584e-05,0.048765538101
77,1550.0,5.42779374333e-05,4.89429481584e-05,0.0488198160385
78,1570.0,3.4178700667e-05,4.78009149657e-05,0.0488539947391
79,1590.0,4.42283190502e-05,4.17576559875e-05,0.0488982230582
80,1610.0,4.62382427268e-05,4.07266537996e-05,0.0489444613009
81,1630.0,4.22183953736e-05,3.79508786784e-05,0.0489866796963
82,1650.0,3.81985480203e-05,3.66978144808e-05,0.0490248782443
83,1670.0,3.01588533138e-05,3.22565742869e-05,0.0490550370976
84,1690.0,4.22183953736e-05,3.17965886953e-05,0.049097255493
85,1710.0,2.61390059605e-05,3.06545555026e-05,0.049123394499
86,1730.0,2.81489296372e-05,3.03056009159e-05,0.0491515434286
87,1750.0,2.41290822839e-05,2.91952908675e-05,0.0491756725109
88,1770.0,3.01588533138e-05,2.61974537365e-05,0.0492058313642
89,1790.0,3.61886243437e-05,2.45954349523e-05,0.0492420199885
90,1810.0,1.60893875774e-05,2.38340794905e-05,0.0492581093761
91,1830.0,1.00596165475e-05,2.20893065571e-05,0.0492681689927
92,1850.0,1.20695402241e-05,1.86314838347e-05,0.0492802385329
93,1870.0,2.01092349306e-05,1.83142523923e-05,0.0493003477678
94,1890.0,2.21191586073e-05,1.91866388589e-05,0.0493224669264
95,1910.0,3.01588533138e-05,1.65853410311e-05,0.0493526257797
96,1930.0,8.04969287086e-06,1.54274462662e-05,0.0493606754726
97,1950.0,1.00596165475e-05,1.38095659098e-05,0.0493707350892
98,1970.0,1.60893875774e-05,1.44757519389e-05,0.0493868244767
99,1990.0,4.0298455176e-06,1.30006257316e-05,0.0493908543223
100,2010.0,1.00596165475e-05,1.32861340298e-05,0.0494009139388
101,2030.0,1.60893875774e-05,1.16841152456e-05,0.0494170033264
102,2050.0,2.01992184097e-06,1.10972370771e-05,0.0494190232482
103,2070.0,1.00596165475e-05,1.15413610965e-05,0.0494290828648
104,2090.0,8.04969287086e-06,1.22234086977e-05,0.0494371325576
105,2110.0,6.03976919423e-06,1.05738051971e-05,0.0494431723268
106,2130.0,1.20695402241e-05,1.08751750674e-05,0.0494552418671
107,2150.0,1.20695402241e-05,1.05738051971e-05,0.0494673114073
108,2170.0,8.04969287086e-06,9.59038772558e-06,0.0494753611002
109,2190.0,1.40794639007e-05,1.02248506104e-05,0.0494894405641
110,2210.0,6.03976919423e-06,8.49593924921e-06,0.0494954803333
111,2230.0,6.03976919423e-06,9.63797244194e-06,0.0495015201024
112,2250.0,8.04969287086e-06,7.19529033527e-06,0.0495095697953
113,2270.0,6.03976919423e-06,7.21115190739e-06,0.0495156095645
114,2290.0,1.60893875774e-05,7.17942876315e-06,0.0495316989521
115,2310.0,4.0298455176e-06,5.8787798492e-06,0.0495357287976
116,2330.0,9.99816433703e-09,6.59255059466e-06,0.0495357387958
117,2350.0,4.0298455176e-06,7.51252177769e-06,0.0495397686413
118,2370.0,2.01992184097e-06,5.64085626738e-06,0.0495417885631
119,2390.0,1.20695402241e-05,6.29118072436e-06,0.0495538581034
120,2410.0,4.0298455176e-06,5.98981085405e-06,0.0495578879489
121,2430.0,4.0298455176e-06,6.13256500314e-06,0.0495619177944
122,2450.0,8.04969287086e-06,5.52982526254e-06,0.0495699674873
123,2470.0,2.01992184097e-06,5.84705670496e-06,0.0495719874091
124,2490.0,1.00596165475e-05,4.94294709405e-06,0.0495820470256
125,2510.0,8.04969287086e-06,4.72088508435e-06,0.0495900967185
126,2530.0,6.03976919423e-06,5.14914753162e-06,0.0495961364877
127,2550.0,1.40794639007e-05,4.73674665647e-06,0.0496102159516
128,2570.0,6.03976919423e-06,4.62571565162e-06,0.0496162557208
129,2590.0,6.03976919423e-06,4.72088508435e-06,0.04962229549
130,2610.0,6.03976919423e-06,4.41951521405e-06,0.0496283352592
131,2630.0,2.01992184097e-06,3.65815975223e-06,0.049630355181
132,2650.0,8.04969287086e-06,4.41951521405e-06,0.0496384048739
133,2670.0,8.04969287086e-06,3.53126717526e-06,0.0496464545668
134,2690.0,1.40794639007e-05,4.5305462189e-06,0.0496605340307
135,2710.0,1.00596165475e-05,3.91194490617e-06,0.0496705936472
136,2730.0,2.01992184097e-06,4.11814534374e-06,0.0496726135691
137,2750.0,8.04969287086e-06,3.76919075708e-06,0.0496806632619
138,2770.0,8.04969287086e-06,3.61057503586e-06,0.0496887129548
139,2790.0,6.03976919423e-06,3.22989730495e-06,0.049694752724
140,2810.0,1.20695402241e-05,2.80163485768e-06,0.0497068222642
141,2830.0,2.81489296372e-05,3.64229818011e-06,0.0497349711939
142,2850.0,8.04969287086e-06,3.22989730495e-06,0.0497430208867
143,2870.0,1.8099311254e-05,3.27748202132e-06,0.049761120198
144,2890.0,4.0298455176e-06,3.19817416071e-06,0.0497651500435
145,2910.0,9.99816433703e-09,3.00783529525e-06,0.0497651600417
