,Mid,Dist_Density,National_Density,Cum_Dist_Density
0,10.0,0.0115388121902,0.013084220841,0.0115388121902
1,30.0,0.00249635473832,0.00245297040357,0.0140351669285
2,50.0,0.00259224506125,0.00198746498496,0.0166274119898
3,70.0,0.00224384355462,0.00181357456979,0.0188712555444
4,90.0,0.00196895796223,0.00164250751446,0.0208402135066
5,110.0,0.00160137839102,0.00144518955728,0.0224415918976
6,130.0,0.00153745150907,0.00135114629617,0.0239790434067
7,150.0,0.00145434656253,0.0012897937352,0.0254333899692
8,170.0,0.00144475753024,0.00119497325706,0.0268781474995
9,190.0,0.00144795387434,0.0011644555923,0.0283261013738
10,210.0,0.00131690376634,0.00106996820718,0.0296430051402
11,230.0,0.00106439258264,0.00101491269034,0.0307073977228
12,250.0,0.00106439258264,0.00095671658223,0.0317717903054
13,270.0,0.00102923279756,0.000884324367069,0.032801023103
14,290.0,0.000888593657274,0.000845384207511,0.0336896167603
15,310.0,0.000933342474639,0.00079662573481,0.0346229592349
16,330.0,0.000939735162834,0.000753006411477,0.0355626943977
17,350.0,0.000933342474639,0.000720172957186,0.0364960368724
18,370.0,0.000802292366641,0.000728167189535,0.037298329239
19,390.0,0.000754347205178,0.000651603380906,0.0380526764442
20,410.0,0.000655260538155,0.000612821837069,0.0387079369824
21,430.0,0.000645671505862,0.000595374107736,0.0393536084882
22,450.0,0.000479461612792,0.000566696385341,0.039833070101
23,470.0,0.000511425053767,0.000537146276479,0.0403444951548
24,490.0,0.000469872580499,0.00052085644191,0.0408143677353
25,510.0,0.000405945698549,0.000496540651848,0.0412203134338
26,530.0,0.000434712795426,0.000468449807621,0.0416550262293
27,550.0,0.000364393225281,0.000440501717544,0.0420194194545
28,570.0,0.000415534730841,0.00042410085197,0.0424349541854
29,590.0,0.000354804192989,0.000411205393836,0.0427897583784
30,610.0,0.000332429784306,0.000398056150547,0.0431221881627
31,630.0,0.000313251719721,0.000373692775769,0.0434354398824
32,650.0,0.000226950429088,0.000360321470471,0.0436623903115
33,670.0,0.000329233440208,0.000334831924072,0.0439916237517
34,690.0,0.000239735805478,0.000312181599083,0.0442313595572
35,710.0,0.000242932149575,0.00031357741743,0.0444742917067
36,730.0,0.000246128493673,0.00031492565106,0.0447204202004
37,750.0,0.0002109687086,0.000290657445714,0.044931388909
38,770.0,0.000239735805478,0.000276128245651,0.0451711247145
39,790.0,0.000191790644015,0.000266436825085,0.0453629153585
40,810.0,0.000194986988113,0.000250702145541,0.0455579023466
41,830.0,0.000166219891235,0.000236125360761,0.0457241222379
42,850.0,0.000131060106162,0.000228289744133,0.045855182344
43,870.0,0.00014704182665,0.000223531272497,0.0460022241707
44,890.0,0.00014704182665,0.000213792267215,0.0461492659973
45,910.0,0.000182201611723,0.000202181596422,0.046331467609
46,930.0,0.000156630858943,0.000193473593327,0.046488098468
47,950.0,0.00010868569748,0.000185241437396,0.0465967841655
48,970.0,0.000191790644015,0.000174471429926,0.0467885748095
49,990.0,0.000150238170748,0.000175105892811,0.0469388129802
50,1010.0,0.000150238170748,0.000169046772261,0.047089051151
51,1030.0,0.000137452794357,0.000160862201046,0.0472265039453
52,1050.0,0.00014704182665,0.000146364724127,0.047373545772
53,1070.0,0.000140649138455,0.000137307766446,0.0475141949104
54,1090.0,0.000140649138455,0.000141844176073,0.0476548440489
55,1110.0,8.95076328948e-05,0.000130915552881,0.0477443516818
56,1130.0,0.000115078385675,0.00012058966943,0.0478594300675
57,1150.0,0.000111882041577,0.000121985487777,0.047971312109
58,1170.0,7.67222565047e-05,0.000120478638425,0.0480480343655
59,1190.0,9.27039769923e-05,0.000112262344066,0.0481407383425
60,1210.0,8.95076328948e-05,0.000107519734002,0.0482302459754
61,1230.0,7.03295683097e-05,0.000105267390761,0.0483005755437
62,1250.0,6.07405360171e-05,0.000101032351005,0.0483613160798
63,1270.0,5.75441919196e-05,9.65276645222e-05,0.0484188602717
64,1290.0,8.31149446997e-05,8.88030788991e-05,0.0485019752164
65,1310.0,6.71332242122e-05,8.62810889319e-05,0.0485691084406
66,1330.0,5.75441919196e-05,8.03171378143e-05,0.0486266526325
67,1350.0,7.03295683097e-05,7.8318579727e-05,0.0486969822008
68,1370.0,6.71332242122e-05,7.56538356106e-05,0.048764115425
69,1390.0,7.03295683097e-05,7.06257172482e-05,0.0488344449933
70,1410.0,8.95076328948e-05,6.74851259682e-05,0.0489239526262
71,1430.0,5.75441919196e-05,6.11722202639e-05,0.0489814968182
72,1450.0,5.75441919196e-05,6.12198049803e-05,0.0490390410101
73,1470.0,6.39368801146e-05,5.98557097778e-05,0.0491029778902
74,1490.0,1.59917186519e-05,5.57317010263e-05,0.0491189696088
75,1510.0,2.8777095042e-05,5.18614774287e-05,0.0491477467039
76,1530.0,8.31149446997e-05,5.41772669584e-05,0.0492308616486
77,1550.0,2.55807509445e-05,4.89429481584e-05,0.0492564423995
78,1570.0,4.47588155296e-05,4.78009149657e-05,0.0493012012151
79,1590.0,6.39368801146e-05,4.17576559875e-05,0.0493651380952
80,1610.0,3.5169783237e-05,4.07266537996e-05,0.0494003078784
81,1630.0,4.79551596271e-05,3.79508786784e-05,0.049448263038
82,1650.0,4.47588155296e-05,3.66978144808e-05,0.0494930218536
83,1670.0,3.5169783237e-05,3.22565742869e-05,0.0495281916368
84,1690.0,2.55807509445e-05,3.17965886953e-05,0.0495537723877
85,1710.0,5.43478478221e-05,3.06545555026e-05,0.0496081202356
86,1730.0,2.8777095042e-05,3.03056009159e-05,0.0496368973306
87,1750.0,5.43478478221e-05,2.91952908675e-05,0.0496912451784
88,1770.0,3.19734391395e-05,2.61974537365e-05,0.0497232186176
89,1790.0,6.40268635937e-06,2.45954349523e-05,0.0497296213039
90,1810.0,3.83661273345e-05,2.38340794905e-05,0.0497679874313
91,1830.0,1.91880627494e-05,2.20893065571e-05,0.049787175494
92,1850.0,1.27953745544e-05,1.86314838347e-05,0.0497999708686
93,1870.0,1.91880627494e-05,1.83142523923e-05,0.0498191589313
94,1890.0,9.59903045688e-06,1.91866388589e-05,0.0498287579618
95,1910.0,1.59917186519e-05,1.65853410311e-05,0.0498447496804
96,1930.0,6.40268635937e-06,1.54274462662e-05,0.0498511523668
97,1950.0,9.59903045688e-06,1.38095659098e-05,0.0498607513972
98,1970.0,9.59903045688e-06,1.44757519389e-05,0.0498703504277
99,1990.0,1.59917186519e-05,1.30006257316e-05,0.0498863421464
100,2010.0,1.27953745544e-05,1.32861340298e-05,0.0498991375209
101,2030.0,2.23844068469e-05,1.16841152456e-05,0.0499215219278
102,2050.0,1.27953745544e-05,1.10972370771e-05,0.0499343173023
103,2070.0,1.27953745544e-05,1.15413610965e-05,0.0499471126769
104,2090.0,2.23844068469e-05,1.22234086977e-05,0.0499694970837
105,2110.0,3.20634226185e-06,1.05738051971e-05,0.049972703426
106,2130.0,6.40268635937e-06,1.08751750674e-05,0.0499791061123
107,2150.0,6.40268635937e-06,1.05738051971e-05,0.0499855087987
108,2170.0,9.99816433703e-09,9.59038772558e-06,0.0499855187969
109,2190.0,9.99816433703e-09,1.02248506104e-05,0.049985528795
110,2210.0,9.99816433703e-09,8.49593924921e-06,0.0499855387932
111,2230.0,9.99816433703e-09,9.63797244194e-06,0.0499855487913
112,2250.0,9.99816433703e-09,7.19529033527e-06,0.0499855587895
113,2270.0,9.99816433703e-09,7.21115190739e-06,0.0499855687877
114,2290.0,9.99816433703e-09,7.17942876315e-06,0.0499855787858
115,2310.0,3.20634226185e-06,5.8787798492e-06,0.0499887851281
116,2330.0,9.99816433703e-09,6.59255059466e-06,0.0499887951263
117,2350.0,9.99816433703e-09,7.51252177769e-06,0.0499888051244
118,2370.0,9.99816433703e-09,5.64085626738e-06,0.0499888151226
119,2390.0,9.99816433703e-09,6.29118072436e-06,0.0499888251208
120,2410.0,9.99816433703e-09,5.98981085405e-06,0.0499888351189
121,2430.0,9.99816433703e-09,6.13256500314e-06,0.0499888451171
122,2450.0,9.99816433703e-09,5.52982526254e-06,0.0499888551153
123,2470.0,9.99816433703e-09,5.84705670496e-06,0.0499888651134
124,2490.0,9.99816433703e-09,4.94294709405e-06,0.0499888751116
125,2510.0,9.99816433703e-09,4.72088508435e-06,0.0499888851097
126,2530.0,9.99816433703e-09,5.14914753162e-06,0.0499888951079
127,2550.0,9.99816433703e-09,4.73674665647e-06,0.0499889051061
128,2570.0,9.99816433703e-09,4.62571565162e-06,0.0499889151042
129,2590.0,9.99816433703e-09,4.72088508435e-06,0.0499889251024
130,2610.0,9.99816433703e-09,4.41951521405e-06,0.0499889351006
131,2630.0,9.99816433703e-09,3.65815975223e-06,0.0499889450987
132,2650.0,9.99816433703e-09,4.41951521405e-06,0.0499889550969
133,2670.0,9.99816433703e-09,3.53126717526e-06,0.0499889650951
134,2690.0,9.99816433703e-09,4.5305462189e-06,0.0499889750932
135,2710.0,9.99816433703e-09,3.91194490617e-06,0.0499889850914
136,2730.0,9.99816433703e-09,4.11814534374e-06,0.0499889950896
137,2750.0,9.99816433703e-09,3.76919075708e-06,0.0499890050877
138,2770.0,9.99816433703e-09,3.61057503586e-06,0.0499890150859
139,2790.0,9.99816433703e-09,3.22989730495e-06,0.049989025084
140,2810.0,9.99816433703e-09,2.80163485768e-06,0.0499890350822
141,2830.0,9.99816433703e-09,3.64229818011e-06,0.0499890450804
142,2850.0,9.99816433703e-09,3.22989730495e-06,0.0499890550785
143,2870.0,9.99816433703e-09,3.27748202132e-06,0.0499890650767
144,2890.0,9.99816433703e-09,3.19817416071e-06,0.0499890750749
145,2910.0,9.99816433703e-09,3.00783529525e-06,0.049989085073
146,2930.0,9.99816433703e-09,2.72232699707e-06,0.0499890950712
147,2950.0,9.99816433703e-09,3.16645101647e-06,0.0499891050694
148,2970.0,9.99816433703e-09,3.18231258859e-06,0.0499891150675
149,2990.0,9.99816433703e-09,3.45195931465e-06,0.0499891250657
150,3010.0,9.99816433703e-09,3.00783529525e-06,0.0499891350639
151,3030.0,9.99816433703e-09,3.22989730495e-06,0.049989145062
152,3050.0,9.99816433703e-09,3.27748202132e-06,0.0499891550602
153,3070.0,9.99816433703e-09,3.18231258859e-06,0.0499891650583
154,3090.0,9.99816433703e-09,4.29262263708e-06,0.0499891750565
155,3110.0,9.99816433703e-09,3.7850523292e-06,0.0499891850547
156,3130.0,9.99816433703e-09,3.24575887707e-06,0.0499891950528
157,3150.0,9.99816433703e-09,2.97611215101e-06,0.049989205051
158,3170.0,9.99816433703e-09,2.50026498737e-06,0.0499892150492
159,3190.0,9.99816433703e-09,2.13544882859e-06,0.0499892250473
160,3210.0,9.99816433703e-09,2.38923398253e-06,0.0499892350455
161,3230.0,9.99816433703e-09,2.16717197283e-06,0.0499892450437
162,3250.0,9.99816433703e-09,2.11958725646e-06,0.0499892550418
163,3270.0,9.99816433703e-09,1.91338681889e-06,0.04998926504
164,3290.0,9.99816433703e-09,2.21475668919e-06,0.0499892750382
165,3310.0,9.99816433703e-09,2.54784970374e-06,0.0499892850363
166,3330.0,9.99816433703e-09,2.11958725646e-06,0.0499892950345
167,3350.0,9.99816433703e-09,2.18303354495e-06,0.0499893050326
168,3370.0,9.99816433703e-09,2.86508114616e-06,0.0499893150308
169,3390.0,9.99816433703e-09,4.24503792071e-06,0.049989325029
170,3410.0,9.99816433703e-09,4.24503792071e-06,0.0499893350271
171,3430.0,9.99816433703e-09,3.29334359344e-06,0.0499893450253
172,3450.0,9.99816433703e-09,1.65960166495e-06,0.0499893550235
173,3470.0,9.99816433703e-09,1.40581651101e-06,0.0499893650216
174,3490.0,9.99816433703e-09,2.23061826131e-06,0.0499893750198
175,3510.0,9.99816433703e-09,1.83407895828e-06,0.049989385018
176,3530.0,9.99816433703e-09,2.18303354495e-06,0.0499893950161
177,3550.0,9.99816433703e-09,1.99269467949e-06,0.0499894050143
178,3570.0,9.99816433703e-09,2.02441782374e-06,0.0499894150125
179,3590.0,9.99816433703e-09,1.5485706601e-06,0.0499894250106
180,3610.0,9.99816433703e-09,1.16789292919e-06,0.0499894350088
181,3630.0,9.99816433703e-09,1.13616978495e-06,0.049989445007
182,3650.0,9.99816433703e-09,1.26306236192e-06,0.0499894550051
183,3670.0,9.99816433703e-09,1.43753965525e-06,0.0499894650033
184,3690.0,9.99816433703e-09,1.23133921767e-06,0.0499894750014
185,3710.0,9.99816433703e-09,1.0251387801e-06,0.0499894849996
186,3730.0,9.99816433703e-09,9.93415635855e-07,0.0499894949978
187,3750.0,9.99816433703e-09,9.61692491613e-07,0.0499895049959
188,3770.0,9.99816433703e-09,8.98246203128e-07,0.0499895149941
189,3790.0,9.99816433703e-09,8.66523058885e-07,0.0499895249923
190,3810.0,9.99816433703e-09,9.61692491613e-07,0.0499895349904
191,3830.0,9.99816433703e-09,8.82384631006e-07,0.0499895449886
192,3850.0,9.99816433703e-09,8.34799914642e-07,0.0499895549868
193,3870.0,9.99816433703e-09,7.23768909794e-07,0.0499895649849
194,3890.0,9.99816433703e-09,8.18938342521e-07,0.0499895749831
195,3910.0,9.99816433703e-09,7.39630481915e-07,0.0499895849813
196,3930.0,9.99816433703e-09,8.030767704e-07,0.0499895949794
197,3950.0,9.99816433703e-09,9.2996934737e-07,0.0499896049776
198,3970.0,9.99816433703e-09,6.44461049187e-07,0.0499896149757
199,3990.0,9.99816433703e-09,7.07907337672e-07,0.0499896249739
200,4010.0,9.99816433703e-09,7.87215198279e-07,0.0499896349721
201,4030.0,9.99816433703e-09,8.50661486764e-07,0.0499896449702
202,4050.0,9.99816433703e-09,8.34799914642e-07,0.0499896549684
203,4070.0,9.99816433703e-09,8.50661486764e-07,0.0499896649666
204,4090.0,9.99816433703e-09,8.50661486764e-07,0.0499896749647
205,4110.0,9.99816433703e-09,7.07907337672e-07,0.0499896849629
206,4130.0,9.99816433703e-09,6.28599477066e-07,0.0499896949611
207,4150.0,9.99816433703e-09,6.60322621309e-07,0.0499897049592
208,4170.0,9.99816433703e-09,7.07907337672e-07,0.0499897149574
209,4190.0,9.99816433703e-09,4.06537467368e-07,0.0499897249556
210,4210.0,9.99816433703e-09,6.92045765551e-07,0.0499897349537
211,4230.0,9.99816433703e-09,5.33430044339e-07,0.0499897449519
212,4250.0,9.99816433703e-09,5.33430044339e-07,0.04998975495
213,4270.0,9.99816433703e-09,5.65153188581e-07,0.0499897649482
214,4290.0,9.99816433703e-09,7.55492054036e-07,0.0499897749464
215,4310.0,9.99816433703e-09,6.60322621309e-07,0.0499897849445
216,4330.0,9.99816433703e-09,5.4929161646e-07,0.0499897949427
217,4350.0,9.99816433703e-09,5.33430044339e-07,0.0499898049409
218,4370.0,9.99816433703e-09,4.38260611611e-07,0.049989814939
219,4390.0,9.99816433703e-09,5.4929161646e-07,0.0499898249372
220,4410.0,9.99816433703e-09,4.06537467368e-07,0.0499898349354
221,4430.0,9.99816433703e-09,4.2239903949e-07,0.0499898449335
222,4450.0,9.99816433703e-09,5.96876332824e-07,0.0499898549317
223,4470.0,9.99816433703e-09,4.2239903949e-07,0.0499898649299
224,4490.0,9.99816433703e-09,4.2239903949e-07,0.049989874928
225,4510.0,9.99816433703e-09,3.27229606762e-07,0.0499898849262
226,4530.0,9.99816433703e-09,4.54122183732e-07,0.0499898949243
227,4550.0,9.99816433703e-09,2.32060174035e-07,0.0499899049225
228,4570.0,9.99816433703e-09,2.9550646252e-07,0.0499899149207
229,4590.0,9.99816433703e-09,3.27229606762e-07,0.0499899249188
230,4610.0,9.99816433703e-09,2.79644890398e-07,0.049989934917
231,4630.0,9.99816433703e-09,2.9550646252e-07,0.0499899449152
232,4650.0,9.99816433703e-09,4.54122183732e-07,0.0499899549133
233,4670.0,9.99816433703e-09,2.79644890398e-07,0.0499899649115
234,4690.0,9.99816433703e-09,3.27229606762e-07,0.0499899749097
235,4710.0,9.99816433703e-09,4.38260611611e-07,0.0499899849078
236,4730.0,9.99816433703e-09,3.11368034641e-07,0.049989994906
237,4750.0,9.99816433703e-09,2.47921746156e-07,0.0499900049042
238,4770.0,9.99816433703e-09,6.28599477066e-07,0.0499900149023
239,4790.0,9.99816433703e-09,3.11368034641e-07,0.0499900249005
240,4810.0,9.99816433703e-09,3.58952751005e-07,0.0499900348986
241,4830.0,9.99816433703e-09,3.27229606762e-07,0.0499900448968
242,4850.0,9.99816433703e-09,3.43091178883e-07,0.049990054895
243,4870.0,9.99816433703e-09,3.43091178883e-07,0.0499900648931
244,4890.0,9.99816433703e-09,1.21029169186e-07,0.0499900748913
245,4910.0,9.99816433703e-09,1.84475457671e-07,0.0499900848895
246,4930.0,9.99816433703e-09,3.43091178883e-07,0.0499900948876
247,4950.0,9.99816433703e-09,2.9550646252e-07,0.0499901048858
248,4970.0,9.99816433703e-09,3.43091178883e-07,0.049990114884
249,4990.0,9.99816433703e-09,3.27229606762e-07,0.0499901248821
250,5010.0,9.99816433703e-09,1.84475457671e-07,0.0499901348803
251,5030.0,9.99816433703e-09,2.63783318277e-07,0.0499901448785
252,5050.0,9.99816433703e-09,2.32060174035e-07,0.0499901548766
253,5070.0,9.99816433703e-09,3.74814323126e-07,0.0499901648748
254,5090.0,9.99816433703e-09,3.43091178883e-07,0.0499901748729
255,5110.0,9.99816433703e-09,2.9550646252e-07,0.0499901848711
256,5130.0,9.99816433703e-09,2.9550646252e-07,0.0499901948693
257,5150.0,9.99816433703e-09,1.84475457671e-07,0.0499902048674
258,5170.0,9.99816433703e-09,2.16198601913e-07,0.0499902148656
259,5190.0,9.99816433703e-09,2.16198601913e-07,0.0499902248638
260,5210.0,9.99816433703e-09,1.05167597065e-07,0.0499902348619
261,5230.0,9.99816433703e-09,3.11368034641e-07,0.0499902448601
262,5250.0,9.99816433703e-09,1.52752313428e-07,0.0499902548583
263,5270.0,9.99816433703e-09,2.00337029792e-07,0.0499902648564
264,5290.0,9.99816433703e-09,2.32060174035e-07,0.0499902748546
265,5310.0,9.99816433703e-09,2.16198601913e-07,0.0499902848528
266,5330.0,9.99816433703e-09,2.47921746156e-07,0.0499902948509
267,5350.0,9.99816433703e-09,2.32060174035e-07,0.0499903048491
268,5370.0,9.99816433703e-09,2.32060174035e-07,0.0499903148472
