,Mid,Dist_Density,National_Density,Cum_Dist_Density
0,10.0,0.00827895094537,0.013084220841,0.00827895094537
1,30.0,0.00229791776694,0.00245297040357,0.0105768687123
2,50.0,0.00190953898912,0.00198746498496,0.0124864077014
3,70.0,0.0017347685391,0.00181357456979,0.0142211762405
4,90.0,0.00161825490575,0.00164250751446,0.0158394311463
5,110.0,0.00143053849647,0.00144518955728,0.0172699696427
6,130.0,0.00126224102608,0.00135114629617,0.0185322106688
7,150.0,0.00123634910756,0.0012897937352,0.0197685597764
8,170.0,0.00119751122978,0.00119497325706,0.0209660710062
9,190.0,0.00132697082238,0.0011644555923,0.0222930418285
10,210.0,0.00110688951495,0.00106996820718,0.0233999313435
11,230.0,0.00108099759643,0.00101491269034,0.0244809289399
12,250.0,0.000958010983455,0.00095671658223,0.0254389399234
13,270.0,0.000983902901976,0.000884324367069,0.0264228428254
14,290.0,0.000763821594545,0.000845384207511,0.0271866644199
15,310.0,0.000621416042677,0.00079662573481,0.0278080804626
16,330.0,0.000828551390848,0.000753006411477,0.0286366318534
17,350.0,0.000789713513066,0.000720172957186,0.0294263453665
18,370.0,0.000925646085303,0.000728167189535,0.0303519914518
19,390.0,0.000744402655654,0.000651603380906,0.0310963941075
20,410.0,0.000750875635284,0.000612821837069,0.0318472697427
21,430.0,0.000847970329739,0.000595374107736,0.0326952400725
22,450.0,0.000886808207521,0.000566696385341,0.03358204828
23,470.0,0.000757348614914,0.000537146276479,0.0343393968949
24,490.0,0.00067967285935,0.00052085644191,0.0350190697543
25,510.0,0.00066672690009,0.000496540651848,0.0356857966544
26,530.0,0.000472537511179,0.000468449807621,0.0361583341655
27,550.0,0.000569632205635,0.000440501717544,0.0367279663712
28,570.0,0.000530794327852,0.00042410085197,0.037258760699
29,590.0,0.00047901049081,0.000411205393836,0.0377377711898
30,610.0,0.000511375388961,0.000398056150547,0.0382491465788
31,630.0,0.000459591551919,0.000373692775769,0.0387087381307
32,650.0,0.000498429429701,0.000360321470471,0.0392071675604
33,670.0,0.000394861755615,0.000334831924072,0.039602029316
34,690.0,0.000440172613028,0.000312181599083,0.0400422019291
35,710.0,0.00029776706116,0.00031357741743,0.0403399689902
36,730.0,0.000446645592658,0.00031492565106,0.0407866145829
37,750.0,0.00048548347044,0.000290657445714,0.0412720980533
38,770.0,0.000511375388961,0.000276128245651,0.0417834734423
39,790.0,0.000394861755615,0.000266436825085,0.0421783351979
40,810.0,0.000427226653767,0.000250702145541,0.0426055618517
41,830.0,0.000310713020421,0.000236125360761,0.0429162748721
42,850.0,0.000252456203748,0.000228289744133,0.0431687310758
43,870.0,0.000271875142639,0.000223531272497,0.0434406062185
44,890.0,0.000239510244487,0.000213792267215,0.0436801164629
45,910.0,0.000271875142639,0.000202181596422,0.0439519916056
46,930.0,0.000265402163008,0.000193473593327,0.0442173937686
47,950.0,0.000343077918573,0.000185241437396,0.0445604716872
48,970.0,0.000278348122269,0.000174471429926,0.0448388198094
49,990.0,0.000556686246374,0.000175105892811,0.0453955060558
50,1010.0,0.000530794327852,0.000169046772261,0.0459263003837
51,1030.0,0.000213618325966,0.000160862201046,0.0461399187096
52,1050.0,0.000181253427814,0.000146364724127,0.0463211721374
53,1070.0,0.000148888529662,0.000137307766446,0.0464700606671
54,1090.0,0.000239510244487,0.000141844176073,0.0467095709116
55,1110.0,0.000245983224117,0.000130915552881,0.0469555541357
56,1130.0,0.000220091305596,0.00012058966943,0.0471756454413
57,1150.0,0.000239510244487,0.000121985487777,0.0474151556858
58,1170.0,0.00011005065188,0.000120478638425,0.0475252063377
59,1190.0,0.000148888529662,0.000112262344066,0.0476740948673
60,1210.0,0.000194199387075,0.000107519734002,0.0478682942544
61,1230.0,0.000168307468553,0.000105267390761,0.048036601723
62,1250.0,0.000187726407444,0.000101032351005,0.0482243281304
63,1270.0,0.000187726407444,9.65276645222e-05,0.0484120545379
64,1290.0,0.000161834488923,8.88030788991e-05,0.0485738890268
65,1310.0,0.000161834488923,8.62810889319e-05,0.0487357235157
66,1330.0,9.06317129891e-05,8.03171378143e-05,0.0488263552287
67,1350.0,9.71046926195e-05,7.8318579727e-05,0.0489234599213
68,1370.0,0.00010357767225,7.56538356106e-05,0.0490270375936
69,1390.0,9.06317129891e-05,7.06257172482e-05,0.0491176693065
70,1410.0,0.00010357767225,6.74851259682e-05,0.0492212469788
71,1430.0,9.06317129891e-05,6.11722202639e-05,0.0493118786918
72,1450.0,0.000129469590771,6.12198049803e-05,0.0494413482826
73,1470.0,4.53208555767e-05,5.98557097778e-05,0.0494866691381
74,1490.0,5.82668148374e-05,5.57317010263e-05,0.049544935953
75,1510.0,5.82668148374e-05,5.18614774287e-05,0.0496032027678
76,1530.0,0.000135942570402,5.41772669584e-05,0.0497391453382
77,1550.0,0.00011005065188,4.89429481584e-05,0.0498491959901
78,1570.0,3.88478759464e-05,4.78009149657e-05,0.049888043866
79,1590.0,5.17938352071e-05,4.17576559875e-05,0.0499398377012
80,1610.0,1.2955957425e-05,4.07266537996e-05,0.0499527936587
81,1630.0,1.2955957425e-05,3.79508786784e-05,0.0499657496161
82,1650.0,9.99816433703e-09,3.66978144808e-05,0.0499657596143
83,1670.0,9.99816433703e-09,3.22565742869e-05,0.0499657696124
84,1690.0,9.99816433703e-09,3.17965886953e-05,0.0499657796106
85,1710.0,9.99816433703e-09,3.06545555026e-05,0.0499657896088
86,1730.0,9.99816433703e-09,3.03056009159e-05,0.0499657996069
87,1750.0,9.99816433703e-09,2.91952908675e-05,0.0499658096051
88,1770.0,9.99816433703e-09,2.61974537365e-05,0.0499658196032
89,1790.0,9.99816433703e-09,2.45954349523e-05,0.0499658296014
90,1810.0,9.99816433703e-09,2.38340794905e-05,0.0499658395996
91,1830.0,9.99816433703e-09,2.20893065571e-05,0.0499658495977
92,1850.0,9.99816433703e-09,1.86314838347e-05,0.0499658595959
93,1870.0,9.99816433703e-09,1.83142523923e-05,0.0499658695941
94,1890.0,9.99816433703e-09,1.91866388589e-05,0.0499658795922
95,1910.0,9.99816433703e-09,1.65853410311e-05,0.0499658895904
96,1930.0,9.99816433703e-09,1.54274462662e-05,0.0499658995886
97,1950.0,9.99816433703e-09,1.38095659098e-05,0.0499659095867
98,1970.0,6.48297779468e-06,1.44757519389e-05,0.0499723925645
99,1990.0,9.99816433703e-09,1.30006257316e-05,0.0499724025627
100,2010.0,9.99816433703e-09,1.32861340298e-05,0.0499724125608
101,2030.0,9.99816433703e-09,1.16841152456e-05,0.049972422559
102,2050.0,9.99816433703e-09,1.10972370771e-05,0.0499724325572
